"(Não Modificar) Análise do Imóvel","(Não Modificar) Soma de Verificação da Linha","(Não Modificar) Data de Modificação","Proposta","Data de Modificação","Considerar na Garantia","Valor Médio de Mercado","Valor do M2 de Mercado","Valor Médio de Venda Forçada","Valor do M2 de Venda Forçada","Quantidade de Amostras","Mensagem"
"d8821c55-ed11-ea11-a811-000d3ac0a0b3","0muSro5EgmWmneFs9Wuf6XJYbgkQ/V4cIGgCSkwWmUNIzzz3vIat91o2nADQgXcBxPCsxw0ODGwsSyJGcpFKcQ==",08/01/20 22:34,"PRO-02719-N1P2M0",08/01/20 19:34,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"d8ab21a2-0712-ea11-a811-000d3ac0a0b3","6E3FE+j06yRpvVop60FJ1X9yNrpUdC9JEUqZLKsfpTsPKE7q26eOodKXxJOfpq8UT7oK87zqoDwSLv7Q44n3kw==",10/12/19 15:37,"PRO-02806-Q0X9R3",10/12/19 12:37,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"f88344dc-1412-ea11-a811-000d3ac0a0b3","uSSW0IUuFrE+nswUa8gmCWi2bIJfUf9o+KCHYuBC0KkVzh8Xola1Ja2Vz/kXguiqKmFskqxA5d0UlCutjAHQrA==",16/12/19 21:47,"PRO-02815-D4T1J9",16/12/19 18:47,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"a854e525-2812-ea11-a811-000d3ac0a0b3","Axumd+nGPkpHvJyw7voD+ddZnmQQEF2v+zbcB5+rbMNjkrzyzgwrrYYNJLWcb7q/MyN8IpUdqunLh7Qa8+mPYg==",10/12/19 13:22,"PRO-02819-G2D1N1",10/12/19 10:22,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"6dcb3c7a-ca12-ea11-a811-000d3ac0a0b3","ZNe50C4LFHSJJA05bsiTp0k/oQNYuW3uthaTzb+UGvHYjw+TMN5204/ea2BTdVho5fl9mFRVf+UzZA1lOtIFTw==",20/01/20 16:07,"PRO-02811-K0F4C3",20/01/20 13:07,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"dabd86c2-2015-ea11-a811-000d3ac0a0b3","Lwn75oEieqUmvN/ahYX2RzAoWLnY0paiX9GhANOdNwkNBtJXHTQVfhGmuYYPKS+sjKWAFDqYMDbaYd9HFmlMSQ==",06/12/19 14:46,"PRO-02856-J1Z2X6",06/12/19 11:46,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"5a2e9717-3715-ea11-a811-000d3ac0a0b3","8dRb+tVqxFZ8aQ8OCPYXZTtEl4njyuiw3rTvzj1iBSxioEWLitUKbmh/AVq6L4tSfuedPOFeXbB7MPnRN3wteA==",09/12/19 15:54,"PRO-02804-G2D7D5",09/12/19 12:54,"Não","404282,50","5117,50","404282,50","5117,50",3,
"9f2b1c57-5d15-ea11-a811-000d3ac0a0b3","av6i7+ItwUZB0mUxEOKmYbX3RVSRJL3PUhxkO4J5wAbunUlB8mdI7QdhC6AQTuhKM4KZTDCPZxvTcy64POhT3w==",09/01/20 20:25,"PRO-02867-V9B1S3",09/01/20 17:25,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"b9d85880-e515-ea11-a811-000d3ac0a0b3","fNyqa9EqDOcfNA6YOISkesuLIUaREf2H48vjzPnEfkvUqjUQAfK+KfXEGxG1BjdFmLNWHb/+gw48aFEMgQ0vog==",06/02/20 13:07,"PRO-02872-L8N6Y8",06/02/20 10:07,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"1b6e268a-fe15-ea11-a811-000d3ac0a0b3","aGlCLennXs7xf3qal2iLb5dcRptOrwWRjPhyGBSYaXrj1o/PONQaoeOI3EhxgvzU9ga+HBcbZlkzsGiyvlYGNQ==",06/12/19 18:56,"PRO-02861-Y5N6V4",06/12/19 15:56,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"cc922d7e-0716-ea11-a811-000d3ac0a0b3","klSXpl5M2qfnLgtTEduV+lZMTrME4YEW81YE6+gHf2CcivcMN/CTJyq5k5ef1/23S1gcFEJ8NBuH8J67m5OphQ==",04/12/19 20:48,"PRO-02874-V2W2Q9",04/12/19 17:48,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"dcc1b09a-1016-ea11-a811-000d3ac0a0b3","r1J0ywuK3OCWBmYi+GPKKzG7neWcPh+Ovj9IO16Ik46HadKlYbwnhaZ/O6Fmk9/JpwvOOF5QrxHJjWhXs5aT+A==",10/03/20 21:45,"PRO-02878-Z7H6V8",10/03/20 18:45,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"abbc5f47-1416-ea11-a811-000d3ac0a0b3","XIhV4W/wU5r6XNiaWGlfJBDgKa8G9Ix6XUpp7RqAwyaJYK1xv+NUEzAEWLnKmrw3oh9TXFKTgxAswUvCIUgkww==",06/01/20 18:50,"PRO-02882-M8L6Y5",06/01/20 15:50,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"f63e9d9c-1a16-ea11-a811-000d3ac0a0b3","zt/ZAY+I0ivs3nAMLuxwoLtDDdEij9mhKjsw0QgcZF8AzixBKTifBwM/AlhqtJ2PviMj8/gvMJoMBPNUyzNjVg==",24/03/20 13:55,"PRO-02883-Y1J8F5",24/03/20 10:55,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"1ae27057-8616-ea11-a811-000d3ac0a0b3","5z6csrsw9ynw+W9N0QxRUobn0KUR2gK4QLuaUCjvccrsZoz6SjQuP285AJx6MtOl9Dxlh2x+4rayp5Z385sFfg==",07/04/20 14:36,"PRO-02852-B7Y7G7",07/04/20 11:36,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"b4b661fd-9a16-ea11-a811-000d3ac0a0b3","8i1DDOemyqvKrLO+QjNFaD1yaZ+ZOh/swx6gnVMGVuU52syN5RivIXHIL39GAxWXR8Iww8vXjFLdN8LOtP+SBA==",09/12/19 13:46,"PRO-02865-H7G8K5",09/12/19 10:46,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"6b0d5297-5517-ea11-a811-000d3ac0a0b3","4uGI7R47cghttZvCZ4f/qkh5tMU49DMJxHkY2NBg/kLrRdoeKJxqYzj69C/CSpSapCKidCvOKq4E/bCGJX2a3w==",19/03/20 12:32,"PRO-02895-Y0S9W4",19/03/20 09:32,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"c4240199-921a-ea11-a811-000d3ac0a0b3","HOtAF/aFNHbbehXfXANISTqQWRRGIvk5H+iSyPGNvT8/H5TmPXXzMJ5WSAuJ+5ffTqqyw/XM1qsZe6j6bbuvYA==",09/12/19 14:46,"PRO-02959-T1K0L0",09/12/19 11:46,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"714e154a-971a-ea11-a811-000d3ac0a0b3","W0K8qPlCYRblvLbgSRvvkYLE8gU4TOtKYZasUQ+ZUP5i+68yD8+qBT4nEWRx5EMOEIu7L/Xrd0Hw6ntY7NrKHw==",11/12/19 19:39,"PRO-02957-F2F2S1",11/12/19 16:39,"Não","535765,17","1762,39","535765,17","1762,39",5,
"efc5bb29-7e1b-ea11-a811-000d3ac0a0b3","rD8ou8XPOwntu22L5VZAva4MnnE8yqGjtmMZDanrd1SEvxxZYPm/vFGBRhVC0vJN61VggrICyB2699MCozeY5Q==",10/12/19 18:52,"PRO-02979-T6G9F8",10/12/19 15:52,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"ebf50acd-981b-ea11-a811-000d3ac0a0b3","HODWFnfAD7l4vSusUsHPDKISafbja1iGMindGr7jeuZ95A7ut8qrnfeHIkYF5RlJJpMuI0hfxAmLsnzxcBBgBA==",06/02/20 13:11,"PRO-02986-P9H6Q7",06/02/20 10:11,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"d0933b02-471c-ea11-a811-000d3ac0a0b3","Ytq1Ayxwfs+O0i4zBX+/UjXGgTqv2I9qWCMpJf4IxnYTlREKOfCpOIby3HiWBRigfvh40p34JvPXVDsD5s4OFw==",18/02/20 12:11,"PRO-02761-B2W5V2",18/02/20 09:11,"Não","0,00","0,00","0,00","0,00",3,
"2f1e3645-4f1c-ea11-a811-000d3ac0a0b3","VPiYqlMc+Klce/vzPfc5vkjBPNxkMolunxqxU7Co5sqoJGiU9yDT5UW1Omj0l5HKfjLNImJsReSKx+hJ+zzcow==",16/02/20 22:46,"PRO-02910-R3L1D7",16/02/20 19:46,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"471e3645-4f1c-ea11-a811-000d3ac0a0b3","MPdA93kl5Bz5sM00ovjs5xO+6VhIuBdCM41z3n8CTbKbp779377Vxlnia5cmwX8Zh22l7YaGd5WTh7fCRf+ciQ==",16/02/20 22:46,"PRO-02910-R3L1D7",16/02/20 19:46,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"2c77adc1-7b1c-ea11-a811-000d3ac0a0b3","x4nLWTrIVzcfJFHdBOHXCb/5lHlMeprXVmsgCWpeFoay3rh8fju1VJ9+sByqnW5XiwW8ehii0RwLmwhhjH8z4g==",04/02/20 21:40,"PRO-03011-F8F5B8",04/02/20 18:40,"Não","307220,97","4517,96","307220,97","4517,96",229,
"0da5b952-d71c-ea11-a811-000d3ac0a0b3","Kxg9cXQIvB7A8uvSJXY5tgDbSw388gNFzYB2EFTxjl4tAwiAogN1ROcw4eF4O2KkauT829n25CbdFDm/XzZUuQ==",07/04/20 14:38,"PRO-02898-F2D0F4",07/04/20 11:38,"Não","222667,99","3534,41","222667,99","3534,41",94,
"8cf21219-fc1c-ea11-a811-000d3ac0a0b3","k6bcXlHTAXvtBreUNblhRALvSUVLg+g8HQUu9Vb76QDYLvhpUxBjn8YEtEFFo54aDllQT9bs2Iw7TkH6ePlbhA==",24/03/20 12:02,"PRO-03021-Y7W3H1",24/03/20 09:02,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"b85b64c7-a41d-ea11-a811-000d3ac0a0b3","2T0kWvEXMjmJGR8y9A7uHSrt+650YyNbc4BtjQh2YABW2kU/6Y3v0kqeceMmMsmAVjXOQP+cR80m0cXk6w80cQ==",23/12/19 16:56,"PRO-03032-T5F5Q5",23/12/19 13:56,"Não","500759,18","6182,21","500759,18","6182,21",369,
"aae94345-dc1d-ea11-a811-000d3ac0a0b3","iPR7FKUuZrQDpSqNBTSJRyspENPe+838Tmf3paabjnMnLQ5LlBjK3AAv0Zh9YkcC0S2FjpgYRhOVw+kGMOk3xw==",06/02/20 14:00,"PRO-03053-R6P3N8",06/02/20 11:00,"Não","353315,87","5792,06","353315,87","5792,06",12,
"7e6c60a5-dc1d-ea11-a811-000d3ac0a0b3","qhn6u817ja5MPebtH2BHlMvvqGL1y4+dn5V0wDT4xrBw9Fb7S/ZHqtv5fdSzfcaRH8D8ztqLHIqLOBRMyboKtw==",13/12/19 19:13,"PRO-02970-T1V9L0",13/12/19 16:13,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"f2bf886d-e11d-ea11-a811-000d3ac0a0b3","f+0anVJ6/aMgKuAn0RtWalTQFY3z2DtdMSKT6l2ClNBDBVZPgSF6d7t5l+GGuhPbPvuQa54Ww0y0iyDsvPRXkw==",20/01/20 19:49,"PRO-03054-Z6B3S1",20/01/20 16:49,"Não","654330,06","4064,16","654330,06","4064,16",2,
"05a35064-0f20-ea11-a811-000d3ac0a0b3","ac+KpCOtxwDdX46BdknwKwPcbJ0vI+JWE7FC4s6SOm0jvXSKcOUnJqt6jsdOEVMw0S/6Aa0OItivfMuWuStX+A==",09/01/20 20:24,"PRO-03076-M4B1N1",09/01/20 17:24,"Não","579390,00","3738,00","579390,00","3738,00",2,
"6df977f0-c421-ea11-a811-000d3ac0a0b3","uZSWLL0YedYrBrOolysMRLerttet5QF36CLjlbj449KyQCjkbqDqCe3Z7PQvslMRtDnLutvmS3yt9KppGgLWmg==",20/01/20 19:59,"PRO-03113-G7F8Q7",20/01/20 16:59,"Não","736312,42","6135,94","736312,42","6135,94",121,
"1529976a-5722-ea11-a811-000d3ac0a0b3","11rJ6kFGmCuO9IsY05yw0gh+IQZYu7t9BIOCbyQ/YmE2wNuWi+yVZiybowFk5eq7r7nc9N6jtVNmhW90xuTAOA==",06/01/20 12:03,"PRO-03106-P5B1H5",06/01/20 09:03,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"4a440f56-6f22-ea11-a811-000d3ac0a0b3","q99tq8TfcCMgZRn+TWYmZrQqMY2XWpzISKfHqrK1iNAGa1GT8eEn1YK6ZsvwyXpSFZXWA2un66yUzVfbdMqOYw==",09/01/20 18:32,"PRO-02922-S7V6D8",09/01/20 15:32,"Não","990346,61","3474,90","990346,61","3474,90",1,
"72d9c859-7022-ea11-a811-000d3ac0a0b3","CFf+te0itphLtdhKOWzh8FV+7gmZxE5q7yJGywlhgZWibcOM69fTNk6Vn88AUJDyrHf9/zD3+dTfens6VTcnvw==",19/12/19 15:01,"PRO-03103-L0L2G9",19/12/19 12:01,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"5fec80f1-7422-ea11-a811-000d3ac0a0b3","L+2lQNZs0ZldYOIe5z9AwjM5rs/YjD4OG6NcGIFsLBlCZ6ZVypw689K/FtcMIcWbrFsTKRpq8/cL5acrntragA==",06/01/20 11:54,"PRO-03012-L2X2S4",06/01/20 08:54,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"4a914026-7622-ea11-a811-000d3ac0a0b3","qc9k5kMlmQbMkkh6Sq1i4vseWke/owLAhpcJ0dkm7x1LMQ0h4SEHbraArYLQSm8eZ1/0QZeJC4fQWCCsDErkxg==",23/12/19 17:07,"PRO-03122-G7S4P8",23/12/19 14:07,"Não","2724569,34","11693,43","2724569,34","11693,43",458,
"172d0fec-9e22-ea11-a811-000d3ac0a0b3","idWWaQIlrWzN2CJrPn6d/zianrf1jZLV3uvTTjJDiLWtkp5pqcaa+lzjLjf01FnUBSbkTwv33DpXx8r6P2UcVg==",06/01/20 19:55,"PRO-03128-K1B3D2",06/01/20 16:55,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"3bb2d468-3823-ea11-a811-000d3ac0a0b3","W+mDPLBrV7Yzb1DjzP8+/wyQSLXHZlPs8/vmJqoNMLG389506M8X5eJNFvWXOa0qiqSpouVodlaPVlFU/hTEeQ==",09/01/20 18:30,"PRO-03134-W5T2Z5",09/01/20 15:30,"Não","266904,88","4942,68","266904,88","4942,68",131,
"cc7b40ee-5623-ea11-a811-000d3ac0a0b3","+EhPTcS19I5yicVAtyXU0lYpjngCFXtMeieDIW1uS44Wa2BoEGTOuyRfD1qsizb3NBQdnpsvJX+cXZLeu0w4ww==",23/01/20 21:05,"PRO-03137-N1C3B8",23/01/20 18:05,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"e181df33-8325-ea11-a811-000d3ac0a0b3","Q0qbIZf6Go7CczCnhdUCnm6HQ5TeZabfliTll7zaI9qeY0TNghxTSRBffT9CPC3hIcv5O3wRn/hOGAN4Ni1oBQ==",27/01/20 14:11,"PRO-03135-P3W5K5",27/01/20 11:11,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"36bbb9e6-a625-ea11-a811-000d3ac0a0b3","076BtYSfgEo59N1QJpLGseLYK7TNAg6Pok2/OJtcIhY7sNxkmLql3O44Q/MHuDULc5kHAHH24NcgqZXthRDakg==",30/01/20 20:11,"PRO-03161-N6G2Y4",30/01/20 17:11,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"487eecdc-b125-ea11-a811-000d3ac0a0b3","e4cAScWweidDnlvPzZZJo9qTAdFfw/gk8+fShFudY7VRZixyMClx8xGYJYxiTROEecYzKdXeeR2crVly9o3+GA==",09/01/20 14:08,"PRO-03165-S4R9H4",09/01/20 11:08,"Não","1051217,14","8984,76","1051217,14","8984,76",319,
"b4eabf0a-e227-ea11-a811-000d3ac0a0b3","3AmA6IPsWqab+HDbDjRq9O8Pnx6BwF1QCBoCG1DUqzavhe1/BUHmlhiooKIRMEZUWLUwu/ZPc2DAVKIor3GZdg==",23/03/20 21:07,"PRO-03166-L0Y5W9",23/03/20 18:07,"Não","511595,22","6558,91","511595,22","6558,91",18,
"bdc533e3-1c28-ea11-a811-000d3ac0a0b3","LEz7xZtTvtL1bfpWcX01IvYzksJfIGB4BMGwTdGVaOmkrABspwjINNC2KGOvoWUvPeYlsJGtnmEvhG0G82CX4g==",11/03/20 20:36,"PRO-03191-H4W3X7",11/03/20 17:36,"Não","407242,42","2696,97","407242,42","2696,97",1,
"c82738be-1f28-ea11-a811-000d3ac0a0b3","nsZx/o4SJqfq2XoUY7KDoGC4Omntso43yg7zooCfMZbgzISrQkRrGpVYxb9VQN55bZO3jmWtpjOhjgs7133eWw==",21/02/20 12:44,"PRO-03195-R2Z3W3",21/02/20 09:44,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"05bca55d-b128-ea11-a811-000d3ac0a0b3","IRRPxkm+54obMIqyYBqO4HswQuGD4oBYITKD3f98D92Q+Az6WjPHZCu/aAUy9Q+x3U7pgqoX+cVubWGLPLpryQ==",27/12/19 14:01,"PRO-03090-T9Q5R7",27/12/19 11:01,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"33256d93-c528-ea11-a811-000d3ac0a0b3","mWsz0zSkmMM8gtMCvaWDwgQZScBUpsOkoFz1DqbkM9Xnf8E/3+2vvhIBi5d97yW4+t+BVJSic8qd7tYFlEvhgg==",16/01/20 14:37,"PRO-03039-B1V9V4",16/01/20 11:37,"Não","232664,74","3635,39","232664,74","3635,39",4,
"3f6cc544-732d-ea11-a811-000d3ac0a0b3","ezNrvCIJZcCwZJeIqeN8izVM8ZgKSBrIUZmNfwAqYvw6TeoKMcdZVeAzkJa7wS8XhO2aUcd85H12A0QT7PAcoQ==",14/01/20 21:57,"PRO-02239-D3B9N3",14/01/20 18:57,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"827a95af-e253-ea11-a811-000d3ac0a0b3","a6t0LTAU8+X+PIKL5temBzqyBufhY9O9fIC2WxMtJ7RGeeXDEuVfIMOUrdiBzXM0lhnWGn8DtJsAzzSL2TpUzg==",28/02/20 14:05,"PRO-04980-D2H1Q3",28/02/20 11:05,"Não","516216,16","6145,43","516216,16","6145,43",127,
"1a05486c-ee53-ea11-a811-000d3ac0a0b3","DWmZMLECHqKiQxtHH9FPtVTPs4pgUhMDEpCdezCqLmExFw+OZClTLI3ALrhYOo3lIPoAZB/6cyFD+KDZA+LS0g==",04/03/20 13:05,"PRO-04865-H5X3G0",04/03/20 10:05,"Não","869421,24","9151,80","869421,24","9151,80",29,
"e7ee4b65-1d54-ea11-a811-000d3ac0a0b3","zAINDB8xUL2o16H8So8BsiAxqKTBypHsYYNAZLsYXTtfA1Pzh7q36ay9LY0uNF4293W5hPNv/mMn5BIBPHP40A==",06/03/20 18:59,"PRO-04750-M6T1G8",06/03/20 15:59,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"31e67a6c-9954-ea11-a811-000d3ac0a0b3","e2MznB1jfov5kk6AZqxt3K3BnckZTVmdwAG2Whxy+DLeAyPiK3RJzYIT3/Lkgky5EY3SzeI106WSlEaIDMwknQ==",31/03/20 11:54,"PRO-04934-B6T6F8",31/03/20 08:54,"Não","692440,97","8146,36","692440,97","8146,36",471,
"09de25ba-9b54-ea11-a811-000d3ac0a0b3","Ik4uq7gt1byZwTIIo7ny5AMBwYkmU8aSNfv+QjFF8NDwYNCw+9HkDlsLDgm9yWnXzH63ytBKj4h2yWNS7b3DrA==",02/03/20 14:51,"PRO-04796-S5X5W5",02/03/20 11:51,"Não","6348474,03","12521,65","6348474,03","12521,65",7,
"7493d10f-b354-ea11-a811-000d3ac0a0b3","MTbuLuowViTqkaxeH4vC2rxoxGaUjq/N7qLyZIOWlQ+oeaCc4yZz42MBA9eaXgwhrpxD6lOsaJX/fxXUTBDv/Q==",02/03/20 14:00,"PRO-04800-F1Y3Q2",02/03/20 11:00,"Não","1499456,52","5997,83","1499456,52","5997,83",5,
"ea672555-695d-ea11-a811-000d3ac0a0b3","E9V5kyJwvoSZq/kz9jZZ9KXKG0bCpWM/RTgFcLMmC3Mnav2qBKQEvi11WpddWRwD22nyZySLlyZYVYwLTzjthg==",11/03/20 19:22,"PRO-05153-K8D7B3",11/03/20 16:22,"Não","3236886,27","20486,62","3236886,27","20486,62",90,
"e6049b40-725d-ea11-a811-000d3ac0a0b3","zsoG0mjY56cTTZSV14/C11zfUMvysq6OgeljV4/XxdPX/yb2Chfr+gSMo1jCS3yF8fRscr3p5uARbfo0Al40FQ==",05/03/20 13:00,"PRO-04990-J7L3L1",05/03/20 10:00,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"009d1f9f-435e-ea11-a811-000d3ac0a0b3","KDzn+kZGRBAQiy56h0zSY50kSJBqKtV+Xe7QIu/++13rwznj/hMqcUFvj+JwiKc/MRc07ZtFKxVdOr78tq2Pog==",09/03/20 13:56,"PRO-05201-Y8F5Z1",09/03/20 10:56,"Não","494154,02","7721,16","494154,02","7721,16",123,
"09beac21-465e-ea11-a811-000d3ac0a0b3","gFhmuDVZIr0aeaeo9QQvKWM9BoaLbzTyprpsuxUG5LZTRD2vQGsUjkYkMJedmIC1MhFXYcQsERHEOo0o4d84vw==",04/03/20 18:30,"PRO-05134-F9Z9F0",04/03/20 15:30,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"8dd1ba06-ed5e-ea11-a811-000d3ac0a0b3","iE9kxL5bgD0jxF0tMo5BNOdF1nrTx9Htgycr2oxJSB54LkYC2oCJiA0ETKRr1oiU9cYS7cKbGlo+r0oAzZ48uQ==",26/03/20 15:23,"PRO-05193-W7D7G6",26/03/20 12:23,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"b3747df5-f35e-ea11-a811-000d3ac0a0b3","kq9Op/mG4vu7x/HAY0GMs2pQjzi5Z3u+PmihZCOnmxDKf4QMjfJwoaSFBoNo5sCSKbcbFq6+MPtRDjRGrrecFA==",09/03/20 13:11,"PRO-04925-P2H8L5",09/03/20 10:11,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"b41acb2b-0a5f-ea11-a811-000d3ac0a0b3","LvMiMaTcbRCh2CZmdcDW8wChfmO0u05fteCYCUUxiKDbY9n8VGizzRRRhadg8cqgzNtzvwzgXPFMqCPw6askFw==",17/03/20 13:04,"PRO-05192-X0D3D5",17/03/20 10:04,"Não","393157,50","3448,75","393157,50","3448,75",1,
"0121f236-275f-ea11-a811-000d3ac0a0b3","3WVaVyAY+SeD7FDBE9XcXKz1r0Bsda6c6QrGF5xUAK9JQat+axAUHNLdOdFPZ0n7e82EltXauaSx3tGqV8Rj4g==",05/03/20 21:22,"PRO-05129-M1Y1N5",05/03/20 18:22,"Sim","497882,74","2772,18","497882,74","2772,18",8,
"e412d5da-a45f-ea11-a811-000d3ac0a0b3","JUy/eym1PcQ2phx3HiDZaHEtM8DsredWJweqN41i4bpDclDcBByiRndrVXeiabV8bqgBcDJyZdIIi0dnpPIr0g==",12/03/20 17:00,"PRO-03918-M9P1X1",12/03/20 14:00,"Não","306380,57","5282,42","306380,57","5282,42",24,
"dd54cde0-a45f-ea11-a811-000d3ac0a0b3","+dGARFRUqO9D0a27DkvksvUZyMTsoFTnbXHSoOiJqkd0VeKsKYoUU/azcIzZ8/4YOpwzCN+MhU+71jfJ5cKTUQ==",12/03/20 17:00,"PRO-03918-M9P1X1",12/03/20 14:00,"Não","331278,66","5096,59","331278,66","5096,59",29,
"0055cde0-a45f-ea11-a811-000d3ac0a0b3","qmaK9eNlETnmF2KFTWP5q1tISFOEu68VgOFLGqnqVHr71QhyDQ9cNHjX+LcgOUPvQ+thBkn1PyuEwDVbu/J1Xg==",12/03/20 17:00,"PRO-03918-M9P1X1",12/03/20 14:00,"Não","331278,66","5096,59","331278,66","5096,59",29,
"3455cde0-a45f-ea11-a811-000d3ac0a0b3","8mFDtiCeYFINpYHxhDFf38zCUrtjJWSYMzipzexD4oyfjCpAN7ICXtSPH83QVv2QseoexkFyw28Mkd5n10LYSQ==",12/03/20 17:00,"PRO-03918-M9P1X1",12/03/20 14:00,"Não","318307,33","4897,04","318307,33","4897,04",40,
"6e55cde0-a45f-ea11-a811-000d3ac0a0b3","9fr3/uPob7IdspuD8fWLhqSjhIVFnCMRQVmC3xrlvYhQlM78zdFjnJl8qqug++qNSZ4LNXvHdejGLJwn1Z+Jfg==",12/03/20 17:00,"PRO-03918-M9P1X1",12/03/20 14:00,"Não","331278,66","5096,59","331278,66","5096,59",29,
"af55cde0-a45f-ea11-a811-000d3ac0a0b3","SKGzSOUK7Phm0fHzGP+KaJq19Pp0zroEy2BpF4pJ377EOMA7r/QoJ2R3dii+UVobYNubRZuxiY/FhwyTyI/Kkg==",12/03/20 17:00,"PRO-03918-M9P1X1",12/03/20 14:00,"Não","346572,99","5776,22","346572,99","5776,22",62,
"bf95c5e6-a45f-ea11-a811-000d3ac0a0b3","lwOgOu1fIj/KvNL8BKpHVw+5njPmo6t3OSaPKkAb0RHkdP+5F6C5Vb1oYz+WSzFA/lXh4nQgDXet49c7SoRuww==",12/03/20 17:00,"PRO-03918-M9P1X1",12/03/20 14:00,"Não","337798,50","5629,97","337798,50","5629,97",61,
"7da55008-d15f-ea11-a811-000d3ac0a0b3","uJWiMf5fNhtde3cDA7wdpMxlc7O5KXEFFXg+jQVcIvoyPBYnXtOzd1nsHL/eYb5BhDKKbZmdYiwxAhLlYbN1Zg==",24/03/20 13:53,"PRO-05221-J8C5Y1",24/03/20 10:53,"Não","869191,41","3950,87","869191,41","3950,87",20,
"86e9c15c-d15f-ea11-a811-000d3ac0a0b3","R5fSt0oZt1LkcbD+GOl3041cq+/U0AvqcSJCOF77uRbdKNVgP+ZK9xLZ3miEUFh6HkZ70yY21dTB/NCA32rnCQ==",16/03/20 16:37,"PRO-05198-X1N3J0",16/03/20 13:37,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"2c2fc9e9-fc5f-ea11-a811-000d3ac0a0b3","gguURQ2u7dcnPM1QIp7wWj6ItHD+zFgm8asDlSAbiPqr4k2ZMd0oqgNkhvEtX0R+GgN6lYyMpTKJu/O9uOuzzA==",06/03/20 22:50,"PRO-05251-R2J3C6",06/03/20 19:50,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"6189641b-0f62-ea11-a811-000d3ac0a0b3","Z2chT4g+nRZ+jXkfmPMuxoRZjmZS96NZ5XFqD96XmfVVLXKT9A36GenG6y2ptzqFR5+NjV+rw9HJdston89VyA==",16/03/20 18:58,"PRO-04836-P9Q8P8",16/03/20 15:58,"Não","1260859,19","1694,70","1260859,19","1694,70",2,
